product_a_id,product_b_id,score,decision,name_a,name_b,brand_a,brand_b,retailer_a,retailer_b,price_a,price_b,dimension_a,dimension_b,explanation
2833,3831,0.7591,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),mary kay,mary kay,amazon_br,amazon_br,7500,6390,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant
1008,1012,0.759,review,"Escova Secadora, Mondial, Golden Rose, 1200W, Bivolt - ES-02-BI","Escova Secadora InfraRed, Mondial, Azul/Golden Rose, 1200W, Bivolt - ES-01-IR",mondial,mondial,amazon_br,amazon_br,11305,15990,,,"brand_match:mondial; title_high:0.94; model_match:1200w,127v,220v; size_match:550g; color_match:rose; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3253,3914,0.7584,review,Base Time Wise 3D Ivory W150,Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7284,7500,,,brand_match:mary kay; title_medium:0.79; model_match:3d; size_match:40g; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
172,3329,0.7576,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Ivory N140,mary kay,mary kay,amazon_br,amazon_br,6984,7500,,,brand_match:mary kay; title_high:0.96; model_match:3d; shade_match:ivory; category_exact; price_close; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant
2885,3642,0.7573,review,VULT MEGA BASE COR V180 26ML,VULT MEGA BASE COR V150 26ML,vult,vult,amazon_br,amazon_br,2690,2977,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
172,2524,0.7572,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Beige N150,mary kay,mary kay,amazon_br,amazon_br,6984,7400,,,brand_match:mary kay; title_medium:0.82; model_match:3d; size_ambiguous; pack_match:3; category_exact; price_close; penalty:clearly_incompatible_variant
3023,4204,0.7569,review,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA CAPPUCCINO!, Bruna Tavares",Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Cherry!,bruna tavares,bruna tavares,amazon_br,amazon_br,6590,5990,,,brand_match:bruna tavares; title_high:0.93; model_match:2x1; size_match:49g; shade_match:cor; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
904,1983,0.7559,review,"SECADOR Taiff TOURMALINE 2100W 127V, preto","Taiff SECADOR TOURMALINE 2100W 220, preto",taiff,taiff,amazon_br,amazon_br,24319,25900,,,brand_match:taiff; title_high:0.95; model_match:2100w; size_missing_both; color_match:preto; shade_match:preto; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1223,1301,0.7556,review,Karsten Toalha De Rosto Lumina - Branco Com Cinza 48 x 80 Q,KARSTEN - Toalha - ROSTO LUMINA,karsten,karsten,amazon_br,amazon_br,3990,3584,,,brand_match:karsten; title_high:1.00; model_match:60oc; size_ambiguous; pack_match:48; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1209,1274,0.7551,review,"Buddemeyer, Toalha de Rosto Vanilla Buddemeyer 100% Algodão Extra Soft Cor:Cinza 1825","Buddemeyer, Toalha De Rosto Buddemeyer Lollipop 100% Algodão Aveludada Cor:Cinza 3198;Nome do desenho:Florido","buddemeyer s.a., buddemeyer s.a.","buddemeyer s.a., buddemeyer s.a.",amazon_br,amazon_br,2460,4290,,,brand_match:buddemeyer s a buddemeyer s a; title_medium:0.80; model_match:80c; size_match:48000ml; shade_match:cinza; scent_match:coco; pack_match:2; category_exact; penalty:conflicting_global_identifier
3707,4425,0.7547,review,MELU - GLOSS LABIAL GINGA BALANÇO MADE IN RRL6405-6,MELU - GLOSS LABIAL GINGA JEITINHO MADE IN RRL6405-3,melu,melu,amazon_br,amazon_br,2190,2190,,,brand_match:melu; title_medium:0.89; model_match:rrl6405; size_match:20g; color_match:rose; pack_match:4; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1218,1256,0.7545,review,"Kit Toalhas De Rosto, 3 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Rosa)","Kit Toalhas De Rosto, 3 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Bege)",altihaus,altihaus,amazon_br,amazon_br,9900,7497,450g,450g,"brand_match:altihaus; title_high:0.97; model_match:50cm,70c,70cm; size_ambiguous; shade_match:ttex; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2712,4204,0.7544,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Black!,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Cherry!,bruna tavares,bruna tavares,amazon_br,amazon_br,5990,5990,,,brand_match:bruna tavares; title_high:0.94; model_match:2x1; size_match:49g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2444,3327,0.7542,review,Melu Pó Facial Compacto RR8531 C10,Pó Facial Compacto Melu RR8533 MC60 RubyRose,ruby rose,ruby rose,amazon_br,amazon_br,1473,2097,,,brand_match:ruby rose; title_medium:0.82; model_match:rr853; size_ambiguous; color_match:rose; shade_match:colorido; pack_match:7; category_exact; penalty:conflicting_global_identifier
3834,4039,0.7542,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7500,7000,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; shade_match:beige; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3518,3834,0.754,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,mary kay,amazon_br,amazon_br,7484,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; shade_match:beige; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
387,1829,0.7538,review,MÁSCARA PARA CÍLIOS PEEL OFF MELU RR515 SELFIE RUBYROSE,MÁSCARA PARA CÍLIOS PEEL OFF MELU RR517 CHALLENGE RUBYROSE,ruby rose,ruby rose,amazon_br,amazon_br,1900,1900,,,brand_match:ruby rose; title_medium:0.87; model_match:rr5151; size_match:50g; color_match:preto; shade_match:preto; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3635,4341,0.7534,review,Catharine Hill - Base Líquida Alta Cobertura,Base Alta Cobertura Catharine Hill Chill 30 ml (AC01 - Fundo Amarelado),catharine hill,catharine hill,amazon_br,amazon_br,5890,6490,,30ml,brand_match:catharine hill; title_medium:0.89; model_match:ac2022; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier
3253,3720,0.7523,review,Base Time Wise 3D Ivory W150,Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,7284,7284,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_match:40g; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
1219,1242,0.7523,review,"Kit Com 2 Toalhas Rosto Profissional Teka Profiline Branco 45 x 85 cm Hotel e Pousada 670g/m² Gramatura Toque Macio e Super Absorção (2, ULTRA LUXO)","Kit Com 4 Toalhas Rosto Profissional Teka Profiline Branco 48 x 85 cm Hotel e Pousada 500g/m² Gramatura Fio Singelo Toque Macio e Super Absorção (4, PADRÃO)","teem, teem","teem, teem",amazon_br,amazon_br,9980,9980,670g,500g,brand_match:teem teem; title_high:0.92; model_match:85c; size_ambiguous; color_match:branco; shade_match:branco; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1217,1782,0.7516,review,"Kit Toalhas De Rosto, 3 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Marinho)","Kit Jogo Toalhas Banho e Rosto, 2 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Marinho/Marinho)",altihaus,altihaus,amazon_br,amazon_br,9900,7190,450g,450g,"brand_match:altihaus; title_high:0.97; model_match:50cm,70cm; size_ambiguous; shade_match:ttex; pack_missing_one_side; penalty:conflicting_global_identifier"
2833,3978,0.7516,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_medium:0.89; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
3323,3720,0.7515,review,Base Time Wise 3D Ivory C110,Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,7500,7284,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_match:40g; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
3323,3914,0.7515,review,Base Time Wise 3D Ivory C110,Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7500,7500,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_match:40g; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
2833,4039,0.7511,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7500,7000,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2457,2861,0.7509,review,VULT MEGA BASE COR V220 26ML,VULT MEGA BASE COR V200 26ML,vult,vult,amazon_br,amazon_br,1889,2590,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1004,1984,0.7507,review,GA.MA ITALY Escova Secadora Babosa Brush 3D Bivolt,GA.MA ITALY Escova Secadora Stylish Keration Brush 3D Bivolt,ga.ma italy professional,ga.ma italy professional,amazon_br,amazon_br,18200,16380,,,"brand_match:ga ma italy professional; title_high:0.92; model_match:300w,3d; size_match:507g; color_match:preto; shade_match:preto; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2513,3642,0.7506,review,VULT MEGA BASE COR V170 26ML,VULT MEGA BASE COR V150 26ML,vult,vult,amazon_br,amazon_br,1889,2977,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3106,4204,0.7501,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Brown!,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Cherry!,bruna tavares,bruna tavares,amazon_br,amazon_br,5990,5990,,,brand_match:bruna tavares; title_high:0.94; model_match:2x1; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1702,1774,0.7501,review,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,4408,6450,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2513,2885,0.7498,review,VULT MEGA BASE COR V170 26ML,VULT MEGA BASE COR V180 26ML,vult,vult,amazon_br,amazon_br,1889,2690,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1702,1748,0.7496,review,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,4408,6176,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3323,3329,0.7495,review,Base Time Wise 3D Ivory C110,Base Time Wise 3D Ivory N140,mary kay,mary kay,amazon_br,amazon_br,7500,7500,,,brand_match:mary kay; title_high:0.93; model_match:3d; shade_match:ivory; category_exact; price_close; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant
2457,2513,0.7493,review,VULT MEGA BASE COR V220 26ML,VULT MEGA BASE COR V170 26ML,vult,vult,amazon_br,amazon_br,1889,1889,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1748,1772,0.7491,review,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,6176,4408,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
1772,1774,0.749,review,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,4408,6450,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2715,4041,0.7489,review,Pó Facial Compacto Melu RR8532 MC50 RubyRose,Pó Facial Compacto Melu RR8536 E160 RubyRose,ruby rose,ruby rose,amazon_br,amazon_br,2097,1913,,,brand_match:ruby rose; title_high:0.91; model_match:rr853; size_ambiguous; color_match:rose; shade_match:colorido; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2861,3642,0.7489,review,VULT MEGA BASE COR V200 26ML,VULT MEGA BASE COR V150 26ML,vult,vult,amazon_br,amazon_br,2590,2977,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3065,3978,0.7486,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,30ml,brand_match:mary kay; title_high:0.91; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier
2861,2885,0.7483,review,VULT MEGA BASE COR V200 26ML,VULT MEGA BASE COR V180 26ML,vult,vult,amazon_br,amazon_br,2590,2690,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1089,1983,0.7483,review,Secador de Cabelo Tourmaline Preto 2100W Taiff 127V,"Taiff SECADOR TOURMALINE 2100W 220, preto",taiff,taiff,amazon_br,amazon_br,26789,25900,,,brand_match:taiff; title_high:0.95; model_match:2100w; size_missing_both; color_match:preto; shade_match:preto; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3342,2962,0.7482,review,"Lapiseira Sobrancelha Clarete 350mg Quem Disse, Berenice?","Lapiseira Sobrancelha Escurete 350mg Quem Disse, Berenice?",quem disse berenice,quem disse berenice,amazon_br,amazon_br,5550,4990,350mg,350mg,brand_match:quem disse berenice; title_high:0.95; model_match:350mg; size_missing_both; category_exact; price_close; penalty:conflicting_global_identifier
999,1044,0.7481,review,Escova Secadora Alisadora Revlon Volumizer Plus 127v,Revlon - Escova Secadora Revlon Volumizer Plus Celebrate 127v,revlon,revlon,amazon_br,amazon_br,38279,34698,,,"brand_match:revlon; title_medium:0.89; model_match:127v,rvdr5298; size_match:790g; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2833,3518,0.748,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),mary kay,mary kay,amazon_br,amazon_br,7500,7484,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
1132,1992,0.7475,review,L’Oréal Paris L'Oréal Paris Revitalift Hialurônico Diurno Fps 20 - Creme Facial Anti-Idade 49G,"Creme Facial Anti-idade L'Oréal Paris Revitalift Hialurônico Noturno, 49g",l'oreal paris,l'oreal paris,amazon_br,amazon_br,3325,3140,49g,49g,brand_match:loreal; title_high:0.94; model_match:1000x; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier
2833,3834,0.7473,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
172,3253,0.7473,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Ivory W150,mary kay,mary kay,amazon_br,amazon_br,6984,7284,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_match:40g; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
3831,3978,0.747,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,6390,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier
2701,3080,0.7467,review,Base Time Wise 3D Beige W160,BASE TIME WISE 3D MARY KAY (bege n190),mary kay,mary kay,amazon_br,amazon_br,7400,7500,,,brand_match:mary kay; title_medium:0.78; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
4237,4425,0.7462,review,MELU - GLOSS LABIAL GINGA BOROGODÓ MADE IN RRL6405-4,MELU - GLOSS LABIAL GINGA JEITINHO MADE IN RRL6405-3,melu,melu,amazon_br,amazon_br,3594,2190,,,brand_match:melu; title_medium:0.88; model_match:rrl6405; size_match:20g; color_match:rose; pack_match:4; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2701,3253,0.7462,review,Base Time Wise 3D Beige W160,Base Time Wise 3D Ivory W150,mary kay,mary kay,amazon_br,amazon_br,7400,7284,,,brand_match:mary kay; title_medium:0.82; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
3834,4199,0.7461,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_match:3; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2833,4199,0.7461,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N150),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2819,4341,0.7461,review,Catharine Hill - Base Líquida Alta Cobertura,Base Alta Cobertura Catharine Hill Chill 30 ml (AC01 - Fundo Amarelado),catharine hill,catharine hill,amazon_br,amazon_br,4931,6490,,30ml,brand_match:catharine hill; title_medium:0.89; model_match:ac2022; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier
2556,3393,0.746,review,MELU - CORRETIVO LÍQUIDO COISA MAIS LINDA MADE IN 15 RRM602-2,MELU - CORRETIVO LÍQUIDO COISA MAIS LINDA MADE IN 35 RRM602-4,melu,melu,amazon_br,amazon_br,2599,2600,,,brand_match:melu; title_high:0.97; model_match:rrm602; size_match:20g; color_match:rose; shade_match:retivo; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2638,3861,0.7459,review,Base Time Wise 3D Beige W180,Base Time Wise 3D Ivory W130,mary kay,mary kay,amazon_br,amazon_br,7000,7500,,,brand_match:mary kay; title_medium:0.82; model_match:3d; size_match:40g; category_exact; price_close; penalty:clearly_incompatible_variant
3393,3872,0.7456,review,MELU - CORRETIVO LÍQUIDO COISA MAIS LINDA MADE IN 35 RRM602-4,MELU - CORRETIVO LÍQUIDO COISA MAIS LINDA MADE IN 5 RRM602-1,melu,melu,amazon_br,amazon_br,2600,2547,,,brand_match:melu; title_high:0.96; model_match:rrm602; size_match:20g; color_match:rose; shade_match:retivo; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1010,1042,0.7452,review,Escova Secadora Cadence Diva 4 em 1-127V,Escova Secadora Cadence Diva 4 em 1-220V,cadence,cadence,amazon_br,amazon_br,9900,9990,,,brand_match:cadence; title_high:0.95; model_match:esc704; shade_match:vermelha; pack_match:4; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size
990,1022,0.7451,review,Escova Rotativa Philco 5 em 1 Bivolt 1300W PER03,Escova Rotativa Philco Bivolt 1300W Opção Secador PER02,philco,philco,amazon_br,amazon_br,26489,13656,,,brand_match:philco; title_medium:0.84; model_match:1300w; size_missing_one_side; shade_match:cinza; pack_match:8; category_exact; penalty:conflicting_global_identifier
3448,4119,0.7449,review,Contém 1g Delineador Líquido Para Olhos Glitter (Liquid Liner) - Galáctica 3Ml,Contém 1g Delineador Líquido Para Olhos Glitter (Liquid Liner) - Interestelar 3ml,contém 1 g,contém 1 g,amazon_br,amazon_br,4086,3790,3ml,3ml,brand_match:contem 1 g; title_high:0.93; model_match:3d; size_ambiguous; pack_match:4; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
4035,4199,0.744,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.92; model_match:3d; size_ambiguous; pack_match:3; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3005,3676,0.7433,review,Magic Color Gloss Matizador 3D Morena Iluminada Avelã – Efeito Loiro Natural Dourado,Magic Color Gloss Matizador 3D Morena Iluminada Doce De Leite – Efeito Loiro Médio Dourado,magic color,magic color,amazon_br,amazon_br,4990,4654,,,brand_match:magic color; title_high:0.91; model_match:3d; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2559,3363,0.7431,review,"Maybelline NY Base Líquida Fit Me Matte FPS 22 e proteção UVA, Proporciona efeito natural, se adapta a pele, controla a oleaosidade, Cor 110 (Antiga N70), 30ml","Base Líquida Maybelline NY Fit Me Matte FPS 22 Cor 332 (Antiga B220), 30ml",maybelline,maybelline,amazon_br,amazon_br,5590,5668,30ml,30ml,"brand_match:maybelline; title_high:0.93; model_match:b100,b140,b150; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
1027,1098,0.7429,review,Secador de cabelo modelador 3 em 1 INFINITIPRO BY CONAIR Secador de cabelo 1875W com tecnologia cerâmica e 3 acessórios,"Conair Secador de cabelo estilo 3 em 1, secador de cabelo 1875W com tecnologia iônica e 3 acessórios",conair,conair,amazon_br,amazon_br,81100,46298,,,brand_match:conair; title_high:0.90; model_match:1875w; size_missing_one_side; pack_missing_one_side; category_exact; penalty:clearly_incompatible_variant
4084,4204,0.7428,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Violet!,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Cherry!,bruna tavares,bruna tavares,amazon_br,amazon_br,,5990,,,brand_match:bruna tavares; title_high:0.93; model_match:2x1; size_match:49g; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3065,3518,0.7426,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),mary kay,mary kay,amazon_br,amazon_br,7990,7484,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
4202,4550,0.7423,review,Marble Glow Beach Sunset RRF8601 Melu,Marble Glow Golden Hour RRF8603 Melu,melu,melu,amazon_br,amazon_br,2390,1998,,,brand_match:melu; model_match:rrf860; size_match:11g; color_match:rose; shade_match:multi; pack_match:6; category_exact; penalty:conflicting_global_identifier
2513,2861,0.7422,review,VULT MEGA BASE COR V170 26ML,VULT MEGA BASE COR V200 26ML,vult,vult,amazon_br,amazon_br,1889,2590,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2524,3834,0.742,review,Base Time Wise 3D Beige N150,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,mary kay,amazon_br,amazon_br,7400,7500,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:beige; pack_match:3; category_exact; price_close
2457,3642,0.7419,review,VULT MEGA BASE COR V220 26ML,VULT MEGA BASE COR V150 26ML,vult,vult,amazon_br,amazon_br,1889,2977,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1008,1969,0.7418,review,"Escova Secadora, Mondial, Golden Rose, 1200W, Bivolt - ES-02-BI","MONDIAL Escova Secadora Keratin, Bivolt, 1200W, Grafite/Golden Rose - ES-11-BI",mondial,mondial,amazon_br,amazon_br,11305,12302,,,"brand_match:mondial; title_high:0.97; model_match:1200w,127v,200w; size_match:550g; color_match:rose; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
2946,3005,0.7416,review,Magic Color Gloss Matizador 3D Morena Iluminada Amêndoa – Efeito Marrom Dourado,Magic Color Gloss Matizador 3D Morena Iluminada Avelã – Efeito Loiro Natural Dourado,magic color,magic color,amazon_br,amazon_br,4600,4990,,,brand_match:magic color; title_medium:0.89; model_match:3d; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3831,4035,0.7415,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,6390,7500,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
